filename,transcript,abs_start,abs_end,words,rel_start,rel_end,Is_Silent,transcript_no_punct,transcript_no_punct_corrected,transcript_cleaned,song_id,song_length,split,is_explicit
53883f898a1d45bfa43b8fa8800c8e7e-9.wav,i want the whole damn thing now,64.466,66.847,"[{'word': 'i', 'start': 0.0, 'end': 0.12}, {'word': 'want', 'start': 0.179, 'end': 0.358}, {'word': 'the', 'start': 0.417, 'end': 0.596}, {'word': 'whole', 'start': 0.655, 'end': 1.072}, {'word': 'damn', 'start': 1.131, 'end': 1.548}, {'word': 'thing', 'start': 1.608, 'end': 2.024}]",0.0,2.381,False,i want the whole damn thing now,i want the whole damn thing now,False,53883f898a1d45bfa43b8fa8800c8e7e,151.72699999999998,train,True
538fb0e89052459683617056340c008f-24.wav,can kill better than ice is cold!,92.01,94.632,"[{'word': 'kill', 'start': 0.302, 'end': 0.605}, {'word': 'better', 'start': 0.605, 'end': 1.16}, {'word': 'than', 'start': 1.16, 'end': 1.412}, {'word': 'ice', 'start': 1.412, 'end': 1.613}, {'word': 'is', 'start': 1.613, 'end': 1.916}, {'word': 'cold', 'start': 1.916, 'end': 2.622}]",0.0,2.622,False,can kill better than ice is cold,can kill better than ice is cold,False,538fb0e89052459683617056340c008f,81.07600000000008,train,True
538fb0e89052459683617056340c008f-26.wav,we may have to kill you!,95.791,98.111,"[{'word': 'we', 'start': 0.0, 'end': 0.303}, {'word': 'may', 'start': 0.303, 'end': 0.555}, {'word': 'have', 'start': 0.555, 'end': 0.807}, {'word': 'to', 'start': 0.807, 'end': 1.11}, {'word': 'kill', 'start': 1.11, 'end': 1.412}, {'word': 'you', 'start': 1.412, 'end': 2.32}]",0.0,2.3200000000000074,False,we may have to kill you,we may have to kill you,False,538fb0e89052459683617056340c008f,81.07600000000008,train,True
538fb0e89052459683617056340c008f-7.wav,can kill better than ice is cold!,39.119,41.64,"[{'word': 'can', 'start': 0.0, 'end': 0.303}, {'word': 'kill', 'start': 0.303, 'end': 0.555}, {'word': 'better', 'start': 0.555, 'end': 1.16}, {'word': 'than', 'start': 1.16, 'end': 1.412}, {'word': 'ice', 'start': 1.412, 'end': 1.614}, {'word': 'is', 'start': 1.614, 'end': 1.866}]",0.0,2.521000000000001,False,can kill better than ice is cold,can kill better than ice is cold,False,538fb0e89052459683617056340c008f,81.07600000000008,train,True
538fb0e89052459683617056340c008f-9.wav,we may have to kill you!,42.85,45.17,"[{'word': 'we', 'start': 0.0, 'end': 0.252}, {'word': 'may', 'start': 0.252, 'end': 0.555}, {'word': 'have', 'start': 0.555, 'end': 0.857}, {'word': 'to', 'start': 0.857, 'end': 1.11}, {'word': 'kill', 'start': 1.11, 'end': 1.412}, {'word': 'you', 'start': 1.412, 'end': 2.32}]",0.0,2.3200000000000003,False,we may have to kill you,we may have to kill you,False,538fb0e89052459683617056340c008f,81.07600000000008,train,True
53de0b34f09e4308a76fb0971ae5a6e1-6.wav,"you're so ugly when you cry,",38.706,41.404,"[{'word': 'youre', 'start': 0.0, 'end': 0.229}, {'word': 'so', 'start': 0.366, 'end': 0.503}, {'word': 'ugly', 'start': 0.732, 'end': 1.327}, {'word': 'when', 'start': 1.464, 'end': 1.692}, {'word': 'you', 'start': 1.83, 'end': 1.967}]",0.0,2.6980000000000004,False,you're so ugly when you cry,you're so ugly when you cry,False,53de0b34f09e4308a76fb0971ae5a6e1,168.19299999999998,train,True
5467b774eaec4adaa714caf934779901-8.wav,don't put the blame on my child the damn thing gone wild all day-oh.,42.425,46.964,"[{'word': 'dont', 'start': 0.0, 'end': 0.147}, {'word': 'put', 'start': 0.22, 'end': 0.293}, {'word': 'the', 'start': 0.293, 'end': 0.366}, {'word': 'blame', 'start': 0.44, 'end': 0.659}, {'word': 'on', 'start': 0.732, 'end': 0.806}, {'word': 'my', 'start': 0.806, 'end': 0.952}, {'word': 'child', 'start': 1.025, 'end': 1.391}, {'word': 'the', 'start': 1.464, 'end': 1.538}, {'word': 'damn', 'start': 1.611, 'end': 1.831}, {'word': 'thing', 'start': 1.904, 'end': 2.27}, {'word': 'gone', 'start': 2.343, 'end': 2.709}, {'word': 'wild', 'start': 2.782, 'end': 3.075}, {'word': 'all', 'start': 3.148, 'end': 3.295}]",0.0,4.5390000000000015,False,don't put the blame on my child the damn thing gone wild all day oh,don't put the blame on my child the damn thing gone wild all day oh,False,5467b774eaec4adaa714caf934779901,117.12500000000004,train,True
5481b89e00484ac2845a36e1a8df94c4-0.wav,i tried to kill the pain,41.106,45.218,"[{'word': 'i', 'start': 0.0, 'end': 0.587}, {'word': 'tried', 'start': 0.587, 'end': 1.469}, {'word': 'to', 'start': 1.469, 'end': 1.762}, {'word': 'kill', 'start': 1.762, 'end': 2.056}, {'word': 'the', 'start': 2.056, 'end': 2.35}]",0.0,4.112000000000002,False,i tried to kill the pain,i tried to kill the pain,False,5481b89e00484ac2845a36e1a8df94c4,158.18000000000006,train,True
5481b89e00484ac2845a36e1a8df94c4-11.wav,my god my tourniquet,88.105,91.63,"[{'word': 'god', 'start': 0.734, 'end': 1.469}, {'word': 'my', 'start': 1.469, 'end': 1.762}, {'word': 'tourniquet', 'start': 1.762, 'end': 3.525}]",0.0,3.5249999999999915,False,my god my tourniquet,my god my tourniquet,False,5481b89e00484ac2845a36e1a8df94c4,158.18000000000006,train,True
5481b89e00484ac2845a36e1a8df94c4-21.wav,my god my tourniquet,135.104,138.629,"[{'word': 'god', 'start': 0.734, 'end': 1.469}, {'word': 'my', 'start': 1.469, 'end': 1.762}, {'word': 'tourniquet', 'start': 1.762, 'end': 3.525}]",0.0,3.5249999999999773,False,my god my tourniquet,my god my tourniquet,False,5481b89e00484ac2845a36e1a8df94c4,158.18000000000006,train,True
5481b89e00484ac2845a36e1a8df94c4-23.wav,my god my tourniquet,144.504,148.029,"[{'word': 'god', 'start': 0.734, 'end': 1.468}, {'word': 'my', 'start': 1.468, 'end': 1.762}, {'word': 'tourniquet', 'start': 1.762, 'end': 3.525}]",0.0,3.5250000000000057,False,my god my tourniquet,my god my tourniquet,False,5481b89e00484ac2845a36e1a8df94c4,158.18000000000006,train,True
5481b89e00484ac2845a36e1a8df94c4-26.wav,my god my tourniquet,172.703,176.228,"[{'word': 'god', 'start': 0.734, 'end': 1.469}, {'word': 'my', 'start': 1.469, 'end': 1.762}, {'word': 'tourniquet', 'start': 1.762, 'end': 3.525}]",0.0,3.5250000000000057,False,my god my tourniquet,my god my tourniquet,False,5481b89e00484ac2845a36e1a8df94c4,158.18000000000006,train,True
5481b89e00484ac2845a36e1a8df94c4-28.wav,my god my tourniquet,182.103,185.628,"[{'word': 'god', 'start': 0.734, 'end': 1.468}, {'word': 'my', 'start': 1.468, 'end': 1.762}, {'word': 'tourniquet', 'start': 1.762, 'end': 3.525}]",0.0,3.5249999999999773,False,my god my tourniquet,my god my tourniquet,False,5481b89e00484ac2845a36e1a8df94c4,158.18000000000006,train,True
5481b89e00484ac2845a36e1a8df94c4-9.wav,my god my tourniquet,78.705,82.23,"[{'word': 'my', 'start': 0.0, 'end': 0.734}, {'word': 'god', 'start': 0.734, 'end': 1.469}, {'word': 'my', 'start': 1.469, 'end': 1.763}]",0.0,3.5250000000000057,False,my god my tourniquet,my god my tourniquet,False,5481b89e00484ac2845a36e1a8df94c4,158.18000000000006,train,True
5531d8117137406b8bc0d0ea72510953-26.wav,"now i tried, god knows i tried",172.586,178.661,"[{'word': 'now', 'start': 0.0, 'end': 0.494}, {'word': 'i', 'start': 0.593, 'end': 0.84}, {'word': 'tried', 'start': 1.037, 'end': 1.926}, {'word': 'god', 'start': 2.322, 'end': 2.815}, {'word': 'knows', 'start': 2.865, 'end': 3.754}, {'word': 'i', 'start': 4.1, 'end': 4.495}]",0.0,6.074999999999989,False,now i tried god knows i tried,now i tried god knows i tried,False,5531d8117137406b8bc0d0ea72510953,189.763,train,True
5531d8117137406b8bc0d0ea72510953-29.wav,"i tried, god knows i tried",189.33,195.652,"[{'word': 'i', 'start': 0.0, 'end': 0.988}, {'word': 'tried', 'start': 1.037, 'end': 1.828}, {'word': 'god', 'start': 2.322, 'end': 3.013}, {'word': 'knows', 'start': 3.112, 'end': 4.199}, {'word': 'i', 'start': 4.248, 'end': 4.643}]",0.0,6.321999999999974,False,i tried god knows i tried,i tried god knows i tried,False,5531d8117137406b8bc0d0ea72510953,189.763,train,True
5531d8117137406b8bc0d0ea72510953-47.wav,"now i tried, god knows i tried",273.594,280.36,"[{'word': 'i', 'start': 0.741, 'end': 0.938}, {'word': 'tried', 'start': 0.988, 'end': 2.173}, {'word': 'god', 'start': 2.519, 'end': 3.013}, {'word': 'knows', 'start': 3.062, 'end': 4.149}, {'word': 'i', 'start': 4.198, 'end': 4.593}]",0.0,6.76600000000002,False,now i tried god knows i tried,now i tried god knows i tried,False,5531d8117137406b8bc0d0ea72510953,189.763,train,True
5531d8117137406b8bc0d0ea72510953-50.wav,"now i tried, god knows i tried",290.486,297.253,"[{'word': 'i', 'start': 0.642, 'end': 0.938}, {'word': 'tried', 'start': 0.988, 'end': 2.272}, {'word': 'god', 'start': 2.371, 'end': 2.865}, {'word': 'knows', 'start': 2.914, 'end': 4.198}, {'word': 'i', 'start': 4.248, 'end': 4.643}, {'word': 'tried', 'start': 4.692, 'end': 6.767}]",0.0,6.766999999999996,False,now i tried god knows i tried,now i tried god knows i tried,False,5531d8117137406b8bc0d0ea72510953,189.763,train,True
5531d8117137406b8bc0d0ea72510953-7.wav,like heroin,62.243,64.417,"[{'word': 'like', 'start': 0.0, 'end': 0.395}, {'word': 'heroin', 'start': 0.791, 'end': 2.174}]",0.0,2.1739999999999995,False,like heroin,like heroin,False,5531d8117137406b8bc0d0ea72510953,189.763,train,True
55a11f1f4a8740fbbf5eed0d33951058-33.wav,"my god, i have to stay in shade",195.016,197.746,"[{'word': 'god', 'start': 0.352, 'end': 0.616}, {'word': 'i', 'start': 0.616, 'end': 0.968}, {'word': 'have', 'start': 0.968, 'end': 1.321}, {'word': 'to', 'start': 1.321, 'end': 1.673}, {'word': 'stay', 'start': 1.673, 'end': 2.025}, {'word': 'in', 'start': 2.025, 'end': 2.377}, {'word': 'shade', 'start': 2.377, 'end': 2.73}]",0.0,2.730000000000018,False,my god i have to stay in shade,my god i have to stay in shade,False,55a11f1f4a8740fbbf5eed0d33951058,170.31899999999996,train,True
56c82dab40c840998b87540723904496-16.wav,god bless the u.s.a.,69.411,73.858,"[{'word': 'bless', 'start': 0.423, 'end': 1.059}, {'word': 'the', 'start': 1.059, 'end': 1.482}, {'word': 'usa', 'start': 1.482, 'end': 4.447}]",0.0,4.447000000000003,False,god bless the usa,god bless the usa,False,56c82dab40c840998b87540723904496,134.035,train,True
56c82dab40c840998b87540723904496-33.wav,god bless the u.s.a.,140.981,145.004,"[{'word': 'bless', 'start': 0.423, 'end': 1.058}, {'word': 'the', 'start': 1.058, 'end': 1.27}, {'word': 'usa', 'start': 1.27, 'end': 4.023}]",0.0,4.022999999999996,False,god bless the usa,god bless the usa,False,56c82dab40c840998b87540723904496,134.035,train,True
56c82dab40c840998b87540723904496-42.wav,god bless the u.s.a.,177.401,184.812,"[{'word': 'bless', 'start': 0.635, 'end': 1.482}, {'word': 'the', 'start': 1.482, 'end': 2.329}, {'word': 'usa', 'start': 2.541, 'end': 7.411}]",0.0,7.411000000000001,False,god bless the usa,god bless the usa,False,56c82dab40c840998b87540723904496,134.035,train,True
5710e5f217834317a7920e69e40dda0e-3.wav,"bum, bum, bum, bum",24.933,26.947,"[{'word': 'bum', 'start': 0.555, 'end': 0.903}, {'word': 'bum', 'start': 1.111, 'end': 1.458}, {'word': 'bum', 'start': 1.667, 'end': 2.014}]",0.0,2.014,False,bum bum bum bum,bum bum bum bum,False,5710e5f217834317a7920e69e40dda0e,122.36099999999998,train,True
57993822f40c4d169ef86ae93f3060bc-31.wav,what the fuck is wrong with me?,87.582,89.524,"[{'word': 'the', 'start': 0.268, 'end': 0.535}, {'word': 'fuck', 'start': 0.535, 'end': 0.87}, {'word': 'is', 'start': 0.87, 'end': 1.138}, {'word': 'wrong', 'start': 1.138, 'end': 1.406}, {'word': 'with', 'start': 1.406, 'end': 1.674}, {'word': 'me', 'start': 1.674, 'end': 1.942}]",0.0,1.9420000000000075,False,what the fuck is wrong with me,what the fuck is wrong with me,False,57993822f40c4d169ef86ae93f3060bc,142.56799999999998,train,True
57ab70825c9142fda39caa870c612354-16.wav,i don't give a damn what people think!,49.416,51.883,"[{'word': 'i', 'start': 0.0, 'end': 0.128}, {'word': 'dont', 'start': 0.255, 'end': 0.383}, {'word': 'give', 'start': 0.511, 'end': 0.596}, {'word': 'a', 'start': 0.681, 'end': 0.766}, {'word': 'damn', 'start': 0.893, 'end': 1.148}, {'word': 'what', 'start': 1.233, 'end': 1.404}, {'word': 'people', 'start': 1.574, 'end': 1.956}, {'word': 'think', 'start': 2.084, 'end': 2.467}]",0.0,2.467000000000006,False,i don't give a damn what people think,i don't give a damn what people think,False,57ab70825c9142fda39caa870c612354,58.72800000000004,train,True
57ab70825c9142fda39caa870c612354-32.wav,i hate that woody,99.0,101.253,"[{'word': 'hate', 'start': 0.34, 'end': 0.552}, {'word': 'that', 'start': 0.68, 'end': 0.85}]",0.0,2.253,False,i hate that woody,i hate that woody,False,57ab70825c9142fda39caa870c612354,58.72800000000004,train,True
57c4099aeeac479f9d3b9ec4965fa835-10.wav,i'm a hand of god,72.937,75.584,"[{'word': 'a', 'start': 0.221, 'end': 0.397}, {'word': 'hand', 'start': 0.441, 'end': 0.971}, {'word': 'of', 'start': 0.971, 'end': 1.235}]",0.0,2.6470000000000056,False,i'm a hand of god,i'm a hand of god,False,57c4099aeeac479f9d3b9ec4965fa835,156.443,train,True
57c4099aeeac479f9d3b9ec4965fa835-27.wav,i'm a hand of god,140.702,143.349,"[{'word': 'a', 'start': 0.22, 'end': 0.397}, {'word': 'hand', 'start': 0.441, 'end': 0.97}, {'word': 'of', 'start': 0.97, 'end': 1.235}, {'word': 'god', 'start': 1.5, 'end': 2.647}]",0.0,2.646999999999992,False,i'm a hand of god,i'm a hand of god,False,57c4099aeeac479f9d3b9ec4965fa835,156.443,train,True
57c4099aeeac479f9d3b9ec4965fa835-42.wav,i'm a hand of god,200.084,202.643,"[{'word': 'im', 'start': 0.0, 'end': 0.177}, {'word': 'a', 'start': 0.177, 'end': 0.353}, {'word': 'hand', 'start': 0.353, 'end': 0.882}, {'word': 'of', 'start': 0.882, 'end': 1.147}, {'word': 'god', 'start': 1.412, 'end': 2.559}]",0.0,2.558999999999997,False,i'm a hand of god,i'm a hand of god,False,57c4099aeeac479f9d3b9ec4965fa835,156.443,train,True
57c4099aeeac479f9d3b9ec4965fa835-48.wav,i'm a hand of god,222.584,225.143,"[{'word': 'im', 'start': 0.0, 'end': 0.177}, {'word': 'a', 'start': 0.177, 'end': 0.353}, {'word': 'hand', 'start': 0.353, 'end': 0.882}, {'word': 'of', 'start': 0.882, 'end': 1.147}, {'word': 'god', 'start': 1.412, 'end': 2.559}]",0.0,2.558999999999997,False,i'm a hand of god,i'm a hand of god,False,57c4099aeeac479f9d3b9ec4965fa835,156.443,train,True
57d2635d8a424bd1a030ae90eb94aa61-14.wav,oh what the hell - went wrong -,182.867,188.173,"[{'word': 'oh', 'start': 0.0, 'end': 0.2}, {'word': 'what', 'start': 0.25, 'end': 0.651}, {'word': 'the', 'start': 0.701, 'end': 0.951}, {'word': 'hell', 'start': 1.001, 'end': 1.252}, {'word': 'went', 'start': 1.702, 'end': 2.403}, {'word': 'wrong', 'start': 2.503, 'end': 3.604}]",0.0,5.306000000000012,False,oh what the hellwent wrong,oh what the hell went wrong,True,57d2635d8a424bd1a030ae90eb94aa61,98.763,train,True
57d2635d8a424bd1a030ae90eb94aa61-6.wav,oh what the hell - went wrong -,79.096,84.502,"[{'word': 'oh', 'start': 0.0, 'end': 0.2}, {'word': 'what', 'start': 0.25, 'end': 0.601}, {'word': 'the', 'start': 0.651, 'end': 0.851}, {'word': 'hell', 'start': 0.951, 'end': 1.302}, {'word': 'went', 'start': 1.752, 'end': 2.553}, {'word': 'wrong', 'start': 2.653, 'end': 3.654}]",0.0,5.405999999999992,False,oh what the hellwent wrong,oh what the hell went wrong,True,57d2635d8a424bd1a030ae90eb94aa61,98.763,train,True
58817d46be384d1eb34d62604ea4b6d9-30.wav,for that stupid love song,71.183,73.302,"[{'word': 'for', 'start': 0.0, 'end': 0.172}, {'word': 'that', 'start': 0.229, 'end': 0.344}, {'word': 'stupid', 'start': 0.458, 'end': 1.088}, {'word': 'love', 'start': 1.145, 'end': 1.432}, {'word': 'song', 'start': 1.603, 'end': 2.119}]",0.0,2.119,False,for that stupid love song,for that stupid love song,False,58817d46be384d1eb34d62604ea4b6d9,89.77100000000002,train,True
59570d3d163e4f87958586011a3fe869-1.wav,in the drunk tank,13.708,16.033,"[{'word': 'the', 'start': 0.9, 'end': 1.088}, {'word': 'drunk', 'start': 1.237, 'end': 1.575}, {'word': 'tank', 'start': 1.687, 'end': 2.325}]",0.0,2.325000000000001,False,in the drunk tank,in the drunk tank,False,59570d3d163e4f87958586011a3fe869,140.3619999999999,train,True
59570d3d163e4f87958586011a3fe869-39.wav,you're an old slut on junk,151.858,154.145,"[{'word': 'an', 'start': 0.3, 'end': 0.45}, {'word': 'old', 'start': 0.562, 'end': 1.05}, {'word': 'slut', 'start': 1.275, 'end': 1.5}, {'word': 'on', 'start': 1.612, 'end': 1.762}]",0.0,2.287000000000006,False,you're an old slut on junk,you're an old slut on junk,False,59570d3d163e4f87958586011a3fe869,140.3619999999999,train,True
59570d3d163e4f87958586011a3fe869-43.wav,you cheap lousy faggot,162.845,164.87,"[{'word': 'you', 'start': 0.0, 'end': 0.225}, {'word': 'cheap', 'start': 0.338, 'end': 0.675}, {'word': 'lousy', 'start': 0.788, 'end': 1.313}]",0.0,2.0250000000000057,False,you cheap lousy faggot,you cheap lousy faggot,False,59570d3d163e4f87958586011a3fe869,140.3619999999999,train,True
59570d3d163e4f87958586011a3fe869-44.wav,happy christmas your arse,165.395,167.495,"[{'word': 'happy', 'start': 0.0, 'end': 0.263}, {'word': 'christmas', 'start': 0.413, 'end': 1.2}, {'word': 'your', 'start': 1.35, 'end': 1.538}]",0.0,2.0999999999999943,False,happy christmas your arse,happy christmas your arse,False,59570d3d163e4f87958586011a3fe869,140.3619999999999,train,True
59570d3d163e4f87958586011a3fe869-45.wav,i pray god it's our last,167.645,170.195,"[{'word': 'i', 'start': 0.0, 'end': 0.225}, {'word': 'pray', 'start': 0.375, 'end': 0.638}, {'word': 'god', 'start': 0.75, 'end': 1.2}, {'word': 'its', 'start': 1.35, 'end': 1.613}, {'word': 'our', 'start': 1.763, 'end': 1.988}]",0.0,2.549999999999983,False,i pray god it's our last,i pray god it's our last,False,59570d3d163e4f87958586011a3fe869,140.3619999999999,train,True
596494a7aac24360886b935e4bee35c7-11.wav,million crazy butterflies getting drunk.,70.327,73.111,"[{'word': 'million', 'start': 0.0, 'end': 0.629}, {'word': 'crazy', 'start': 0.719, 'end': 1.168}, {'word': 'butterflies', 'start': 1.257, 'end': 1.796}, {'word': 'getting', 'start': 1.886, 'end': 2.066}]",0.0,2.784000000000006,False,million crazy butterflies getting drunk,million crazy butterflies getting drunk,False,596494a7aac24360886b935e4bee35c7,118.20299999999996,train,True
599f9419cd714b10997860baa308ff5a-5.wav,god has a master plan,75.913,77.579,"[{'word': 'god', 'start': 0.0, 'end': 0.248}, {'word': 'has', 'start': 0.284, 'end': 0.532}, {'word': 'a', 'start': 0.567, 'end': 0.674}, {'word': 'master', 'start': 0.709, 'end': 1.241}]",0.0,1.6659999999999968,False,god has a master plan,god has a master plan,False,599f9419cd714b10997860baa308ff5a,108.403,train,True
59f1e9c272784ff0884e960adf4711f1-10.wav,"they say you're fat, so what? they're fat!",53.915,57.458,"[{'word': 'they', 'start': 0.0, 'end': 0.473}, {'word': 'say', 'start': 0.473, 'end': 0.709}, {'word': 'youre', 'start': 0.709, 'end': 1.181}, {'word': 'fat', 'start': 1.181, 'end': 1.654}, {'word': 'so', 'start': 1.89, 'end': 2.362}, {'word': 'what', 'start': 2.362, 'end': 2.598}, {'word': 'theyre', 'start': 2.598, 'end': 3.071}]",0.0,3.543,False,they say you're fat so what they're fat,they say you're fat so what they're fat,False,59f1e9c272784ff0884e960adf4711f1,138.53300000000002,train,True
59f1e9c272784ff0884e960adf4711f1-27.wav,shit on it,132.807,135.877,"[{'word': 'on', 'start': 0.944, 'end': 1.889}]",0.0,3.0700000000000216,False,shit on it,shit on it,False,59f1e9c272784ff0884e960adf4711f1,138.53300000000002,train,True
59f1e9c272784ff0884e960adf4711f1-30.wav,"they say you're fat, so what? they're fat!",144.617,148.16,"[{'word': 'say', 'start': 0.472, 'end': 0.708}, {'word': 'youre', 'start': 0.708, 'end': 1.181}, {'word': 'fat', 'start': 1.181, 'end': 1.653}, {'word': 'so', 'start': 1.889, 'end': 2.362}, {'word': 'what', 'start': 2.362, 'end': 2.598}, {'word': 'theyre', 'start': 2.598, 'end': 3.07}, {'word': 'fat', 'start': 3.07, 'end': 3.543}]",0.0,3.5430000000000064,False,they say you're fat so what they're fat,they say you're fat so what they're fat,False,59f1e9c272784ff0884e960adf4711f1,138.53300000000002,train,True
59f1e9c272784ff0884e960adf4711f1-39.wav,don't give a shit,181.464,183.236,"[{'word': 'dont', 'start': 0.0, 'end': 0.473}, {'word': 'give', 'start': 0.473, 'end': 0.945}, {'word': 'a', 'start': 0.945, 'end': 1.181}, {'word': 'shit', 'start': 1.181, 'end': 1.772}]",0.0,1.7719999999999914,False,don't give a shit,don't give a shit,False,59f1e9c272784ff0884e960adf4711f1,138.53300000000002,train,True
59f1e9c272784ff0884e960adf4711f1-42.wav,don't give a shit,189.023,190.794,"[{'word': 'give', 'start': 0.472, 'end': 0.944}, {'word': 'a', 'start': 0.944, 'end': 1.181}]",0.0,1.771000000000015,False,don't give a shit,don't give a shit,False,59f1e9c272784ff0884e960adf4711f1,138.53300000000002,train,True
59f1e9c272784ff0884e960adf4711f1-7.wav,shit on it!,26.988,30.177,"[{'word': 'shit', 'start': 0.0, 'end': 0.945}, {'word': 'on', 'start': 0.945, 'end': 1.89}, {'word': 'it', 'start': 1.89, 'end': 3.189}]",0.0,3.189,False,shit on it,shit on it,False,59f1e9c272784ff0884e960adf4711f1,138.53300000000002,train,True
5a80665694cb45829090fbfe40fb9ea6-1.wav,and get drunk in off your tears,10.365,13.105,"[{'word': 'and', 'start': 0.0, 'end': 0.238}, {'word': 'get', 'start': 0.298, 'end': 0.536}, {'word': 'drunk', 'start': 0.655, 'end': 1.072}, {'word': 'in', 'start': 1.132, 'end': 1.549}, {'word': 'off', 'start': 1.608, 'end': 1.847}, {'word': 'your', 'start': 1.906, 'end': 2.085}]",0.0,2.74,False,and get drunk in off your tears,and get drunk in off your tears,False,5a80665694cb45829090fbfe40fb9ea6,142.53199999999995,train,True
5a998a93ef494f4aa4a90a815a08741b-37.wav,"and there's sure no room in hell, yeah.",83.924,85.766,"[{'word': 'and', 'start': 0.0, 'end': 0.18}, {'word': 'theres', 'start': 0.225, 'end': 0.404}, {'word': 'sure', 'start': 0.427, 'end': 0.607}, {'word': 'no', 'start': 0.629, 'end': 0.809}, {'word': 'room', 'start': 0.831, 'end': 1.011}, {'word': 'in', 'start': 1.033, 'end': 1.145}, {'word': 'hell', 'start': 1.19, 'end': 1.325}, {'word': 'yeah', 'start': 1.482, 'end': 1.842}]",0.0,1.8419999999999987,False,and there's sure no room in hell yeah,and there's sure no room in hell yeah,False,5a998a93ef494f4aa4a90a815a08741b,61.15199999999999,train,True
5ac6435c4d6d4a17a5ea36f7e92695d2-11.wav,i pray to god that it won't be long,60.442,63.265,"[{'word': 'pray', 'start': 0.176, 'end': 0.353}, {'word': 'to', 'start': 0.529, 'end': 0.706}, {'word': 'god', 'start': 0.706, 'end': 1.059}, {'word': 'that', 'start': 1.059, 'end': 1.235}, {'word': 'it', 'start': 1.235, 'end': 1.412}, {'word': 'wont', 'start': 1.588, 'end': 1.941}, {'word': 'be', 'start': 1.941, 'end': 2.294}]",0.0,2.8230000000000004,False,i pray to god that it won't be long,i pray to god that it won't be long,False,5ac6435c4d6d4a17a5ea36f7e92695d2,122.472,train,True
5b1b21bfc22746f19e0fef07851ec817-30.wav,"but, hell. a little touchup and a little paint",204.255,208.142,"[{'word': 'hell', 'start': 0.259, 'end': 0.777}, {'word': 'a', 'start': 0.777, 'end': 1.036}, {'word': 'little', 'start': 1.036, 'end': 1.425}, {'word': 'touchup', 'start': 1.425, 'end': 2.073}, {'word': 'and', 'start': 2.073, 'end': 2.332}, {'word': 'a', 'start': 2.332, 'end': 2.591}, {'word': 'little', 'start': 2.721, 'end': 3.369}, {'word': 'paint', 'start': 3.369, 'end': 3.887}]",0.0,3.887000000000001,False,but hell a little touchup and a little paint,but hell a little touch up and a little paint,True,5b1b21bfc22746f19e0fef07851ec817,159.50300000000004,train,True
5b7a8e14ba254ed38e41d2c11e00f3c6-24.wav,and no longer shall hell awaits.,94.098,96.654,"[{'word': 'and', 'start': 0.0, 'end': 0.334}, {'word': 'no', 'start': 0.334, 'end': 0.556}, {'word': 'longer', 'start': 0.667, 'end': 1.223}, {'word': 'shall', 'start': 1.223, 'end': 1.445}, {'word': 'hell', 'start': 1.556, 'end': 1.889}]",0.0,2.5559999999999974,False,and no longer shall hell awaits,and no longer shall hell awaits,False,5b7a8e14ba254ed38e41d2c11e00f3c6,144.99899999999994,train,True
5b7a8e14ba254ed38e41d2c11e00f3c6-41.wav,and no longer shall hell awaits.,154.543,156.876,"[{'word': 'no', 'start': 0.222, 'end': 0.444}, {'word': 'longer', 'start': 0.444, 'end': 1.0}, {'word': 'shall', 'start': 1.111, 'end': 1.333}, {'word': 'hell', 'start': 1.444, 'end': 1.667}]",0.0,2.3329999999999984,False,and no longer shall hell awaits,and no longer shall hell awaits,False,5b7a8e14ba254ed38e41d2c11e00f3c6,144.99899999999994,train,True
5b7a8e14ba254ed38e41d2c11e00f3c6-46.wav,and no longer shall hell awaits.,193.765,196.321,"[{'word': 'and', 'start': 0.0, 'end': 0.222}, {'word': 'no', 'start': 0.333, 'end': 0.556}, {'word': 'longer', 'start': 0.556, 'end': 1.222}, {'word': 'shall', 'start': 1.222, 'end': 1.445}, {'word': 'hell', 'start': 1.445, 'end': 1.778}, {'word': 'awaits', 'start': 1.778, 'end': 2.556}]",0.0,2.556000000000012,False,and no longer shall hell awaits,and no longer shall hell awaits,False,5b7a8e14ba254ed38e41d2c11e00f3c6,144.99899999999994,train,True
5c05cabbcb3d4b669f70f12df5e91107-10.wav,girl i'm drowning drunk in love,55.888,58.874,"[{'word': 'im', 'start': 0.232, 'end': 0.387}, {'word': 'drowning', 'start': 0.426, 'end': 1.047}, {'word': 'drunk', 'start': 1.047, 'end': 1.512}, {'word': 'in', 'start': 1.551, 'end': 1.667}, {'word': 'love', 'start': 1.706, 'end': 2.986}]",0.0,2.986000000000004,False,girl i'm drowning drunk in love,girl i'm drowning drunk in love,False,5c05cabbcb3d4b669f70f12df5e91107,125.642,train,True
5c05cabbcb3d4b669f70f12df5e91107-23.wav,girl i'm drowning drunk in love,114.366,117.352,"[{'word': 'im', 'start': 0.233, 'end': 0.388}, {'word': 'drowning', 'start': 0.427, 'end': 1.047}, {'word': 'drunk', 'start': 1.125, 'end': 1.474}, {'word': 'in', 'start': 1.551, 'end': 1.667}, {'word': 'love', 'start': 1.706, 'end': 2.986}]",0.0,2.986000000000004,False,girl i'm drowning drunk in love,girl i'm drowning drunk in love,False,5c05cabbcb3d4b669f70f12df5e91107,125.642,train,True
